"cog","subject","sex","r","c","part"
1872.5561952605808,"s008",f,1,1,"informal"
3911.7091941383123,"s008",f,1,1,"informal"
4037.8744596069223,"s008",f,1,1,"informal"
5120.310349232171,"s008",f,1,1,"informal"
1674.6407077615859,"s008",f,1,1,"informal"
1135.5794197757148,"s008",f,1,1,"informal"
5649.5865046803965,"s008",f,1,1,"informal"
5792.01155906207,"s008",f,1,1,"informal"
8191.465685062399,"s008",f,1,1,"informal"
6814.6456293356405,"s008",f,1,1,"informal"
7098.530667691327,"s008",f,1,1,"informal"
8064.240868563077,"s008",f,1,1,"informal"
6848.664036524552,"s008",f,1,1,"informal"
2709.0711227786983,"s008",f,1,1,"informal"
5281.5817930871,"s008",f,1,1,"informal"
3353.945237276686,"s008",f,1,1,"informal"
7487.853956489423,"s008",f,1,1,"informal"
6212.966148923378,"s008",f,1,1,"informal"
6140.674985177632,"s008",f,1,1,"informal"
2980.6835910081186,"s008",f,1,1,"informal"
6367.999502516912,"s008",f,1,1,"informal"
3529.2034392266414,"s008",f,1,1,"informal"
5407.026607392994,"s008",f,1,1,"informal"
2830.551212227394,"s008",f,1,1,"informal"
3234.7341097613016,"s008",f,1,1,"informal"
7424.67920422844,"s008",f,1,1,"informal"
3147.8909009555637,"s008",f,1,1,"informal"
6036.922363965197,"s008",f,1,1,"informal"
5871.386522533419,"s008",f,1,1,"informal"
4677.745627380304,"s008",f,1,1,"informal"
3102.3439183168666,"s008",f,1,1,"informal"
6829.401610789931,"s008",f,1,1,"informal"
5830.405089645123,"s008",f,1,1,"informal"
4699.475820984695,"s008",f,1,1,"informal"
6711.216428797612,"s008",f,1,1,"informal"
6350.28135520095,"s008",f,1,1,"informal"
3197.8405071489524,"s008",f,1,1,"informal"
10678.871672028903,"s008",f,1,1,"informal"
6504.985696874515,"s008",f,1,1,"informal"
9125.111047104145,"s008",f,1,1,"informal"
6075.787979412941,"s008",f,1,1,"l1"
4155.060589147696,"s008",f,1,1,"l1"
2380.627987589844,"s008",f,1,1,"l1"
1763.7794257460762,"s008",f,1,1,"l1"
2354.0491795952867,"s008",f,1,1,"l1"
2600.214132317835,"s008",f,1,1,"l1"
4569.326626611357,"s008",f,1,1,"l1"
1572.9928868349125,"s008",f,1,1,"l1"
5877.51686283747,"s008",f,1,1,"l1"
4995.446311387608,"s008",f,1,1,"l1"
3795.5444972382743,"s008",f,1,1,"l1"
3109.2855773501988,"s008",f,1,1,"l1"
5216.602205406813,"s008",f,1,1,"l1"
4409.05972340125,"s008",f,1,1,"l1"
5142.748580659124,"s008",f,1,1,"l1"
8050.264976109303,"s008",f,1,1,"l1"
3561.383516276227,"s008",f,1,1,"l1"
5611.408488618606,"s008",f,1,1,"l1"
8066.928493726116,"s008",f,1,1,"l1"
5023.737581061127,"s008",f,1,1,"l1"
4914.179773338526,"s008",f,1,1,"l1"
5387.285397308951,"s008",f,1,1,"l1"
4236.022169638766,"s008",f,1,1,"l1"
978.4198426430712,"s008",f,1,1,"l1"
2295.658927132649,"s008",f,1,1,"l1"
5039.030419205888,"s008",f,1,1,"l1"
4802.357734678361,"s008",f,1,1,"l1"
1477.2181839250177,"s008",f,1,1,"l1"
2271.12847727346,"s008",f,1,1,"l1"
1909.7291574821854,"s008",f,1,1,"l1"
6223.207576198706,"s008",f,1,1,"l1"
5550.014505620402,"s008",f,1,1,"l1"
4475.919269553346,"s008",f,1,1,"l1"
4164.952569657833,"s008",f,1,1,"l1"
1729.0612640473778,"s008",f,1,1,"l1"
298.9232473054257,"s008",f,1,1,"l1"
4680.0425281718,"s008",f,1,1,"l1"
7016.329160794031,"s008",f,1,1,"l1"
5133.394801145571,"s008",f,1,1,"l1"
5878.02374574628,"s008",f,1,1,"l1"
5158.179980238354,"s008",f,1,1,"l1"
1178.4461750160865,"s008",f,1,1,"l1"
4999.676215767014,"s008",f,1,1,"l1"
5517.910128371758,"s008",f,1,1,"l1"
6252.978178367268,"s008",f,1,1,"l1"
3484.55236965089,"s008",f,1,1,"l1"
4817.83559556002,"s008",f,1,1,"l1"
6012.419837371448,"s008",f,1,1,"l1"
2352.5694014904107,"s008",f,1,1,"l1"
4371.047947921519,"s008",f,1,1,"l1"
4937.565160529973,"s008",f,1,1,"l1"
1761.9134613009567,"s008",f,1,1,"l1"
1683.7057578805468,"s008",f,1,1,"l1"
3509.9879132061465,"s008",f,1,1,"l1"
6304.216792852746,"s008",f,5,1,"informal"
7720.74433038572,"s008",f,5,1,"informal"
8890.045362430885,"s008",f,5,1,"informal"
4957.089978826977,"s008",f,5,1,"informal"
6550.658499642279,"s008",f,5,1,"informal"
9795.922308576732,"s008",f,5,1,"informal"
9416.564125809055,"s008",f,5,1,"informal"
6669.748636487179,"s008",f,5,1,"informal"
7539.410408171975,"s008",f,5,1,"informal"
5886.711946408371,"s008",f,5,1,"informal"
6415.635709137405,"s008",f,5,1,"informal"
6202.0445927323435,"s008",f,5,1,"informal"
5209.276638096944,"s008",f,5,1,"informal"
5479.817563194918,"s008",f,5,1,"informal"
3027.6095419467915,"s008",f,5,1,"informal"
7914.257510211195,"s008",f,5,1,"informal"
7799.992588142955,"s008",f,5,1,"informal"
7855.853111313211,"s008",f,5,1,"informal"
5870.791301489698,"s008",f,5,1,"informal"
6643.932473913033,"s008",f,5,1,"informal"
5663.1725004477385,"s008",f,5,1,"informal"
6281.2542466919,"s008",f,5,1,"informal"
4827.677392410753,"s008",f,5,1,"informal"
4797.542003705756,"s008",f,5,1,"informal"
8132.063797693846,"s008",f,5,1,"informal"
9310.389541100833,"s008",f,5,1,"informal"
5264.640598422513,"s008",f,5,1,"informal"
5500.151912153064,"s008",f,5,1,"informal"
8161.999620611167,"s008",f,5,1,"informal"
6904.569986192807,"s008",f,5,1,"informal"
8202.026113496173,"s008",f,5,1,"informal"
7331.210322941137,"s008",f,5,1,"informal"
5822.685849711487,"s008",f,5,1,"informal"
4496.777053362242,"s008",f,5,1,"informal"
3501.9058336950993,"s008",f,5,1,"informal"
7042.727537612159,"s008",f,5,1,"informal"
9213.241986505036,"s008",f,5,1,"informal"
7622.496500308104,"s008",f,5,1,"informal"
7004.131586115282,"s008",f,5,1,"informal"
3868.718579536794,"s008",f,5,1,"informal"
7031.765427027912,"s008",f,5,1,"informal"
8829.282883776596,"s008",f,5,1,"informal"
8860.516128713138,"s008",f,5,1,"informal"
6718.896683154905,"s008",f,5,1,"l1"
6831.387195038532,"s008",f,5,1,"l1"
5476.870668933566,"s008",f,5,1,"l1"
6291.264842541451,"s008",f,5,1,"l1"
5459.617621291402,"s008",f,5,1,"l1"
4908.610394154364,"s008",f,5,1,"l1"
5588.240115272121,"s008",f,5,1,"l1"
4217.6254582239635,"s008",f,5,1,"l1"
4860.461895919706,"s008",f,5,1,"l1"
4749.567602939374,"s008",f,5,1,"l1"
6939.331611022054,"s008",f,5,1,"l1"
7658.395305251958,"s008",f,5,1,"l1"
2131.752749106821,"s008",f,5,1,"l1"
6549.662407780678,"s008",f,5,1,"l1"
5899.18925484332,"s008",f,5,1,"l1"
7500.241916678439,"s008",f,5,1,"l1"
2577.062942041386,"s008",f,5,1,"l1"
4703.1017238249015,"s008",f,5,1,"l1"
2864.9620457603382,"s008",f,5,1,"l1"
5201.774769366922,"s008",f,5,1,"l1"
6406.575445297858,"s008",f,5,1,"l1"
5081.727182761532,"s008",f,5,1,"l1"
2684.9608138771073,"s008",f,5,1,"l1"
3765.9477764783974,"s008",f,5,1,"l1"
3611.1992504742607,"s008",f,5,1,"l1"
5623.84185360092,"s008",f,5,1,"l1"
6319.020107244957,"s008",f,5,1,"l1"
8116.785947880343,"s008",f,5,1,"l1"
4656.976171689973,"s008",f,5,1,"l1"
6716.523401649975,"s008",f,5,1,"l1"
5487.360878063222,"s008",f,5,1,"l1"
5697.667495298622,"s008",f,5,1,"l1"
8284.531430154926,"s008",f,5,1,"l1"
447.8398572949929,"s008",f,5,1,"l1"
5190.5947232482595,"s008",f,5,1,"l1"
6867.286162856737,"s008",f,5,1,"l1"
6147.031444003155,"s008",f,5,1,"udhr-en"
9207.95327250899,"s008",f,5,1,"udhr-en"
2667.4175834807347,"s008",f,5,1,"udhr-en"
4318.037067859107,"s008",f,5,1,"udhr-en"
6003.100491143976,"s008",f,5,1,"udhr-en"
7046.894559104547,"s008",f,5,1,"udhr-en"
4711.383192760203,"s008",f,5,1,"udhr-en"
6638.684397815051,"s008",f,5,1,"udhr-en"
7444.619644468763,"s008",f,5,1,"udhr-en"
5374.142080786204,"s008",f,5,1,"udhr-en"
2909.6898202602542,"s008",f,5,1,"udhr-en"
6291.778636608735,"s008",f,5,1,"udhr-en"
5837.515010429239,"s008",f,5,1,"udhr-en"
6709.643729651068,"s008",f,5,1,"udhr-en"
7604.941020202641,"s008",f,5,1,"udhr-en"
8704.230926165295,"s008",f,5,1,"udhr-en"
3392.1337340148325,"s008",f,5,1,"udhr-en"
6173.519761971418,"s008",f,5,1,"udhr-en"
4360.413294589953,"s008",f,5,1,"udhr-en"
4470.1453363519595,"s008",f,5,1,"udhr-en"
6859.238107644687,"s008",f,5,1,"udhr-en"
3948.6863384423536,"s008",f,5,1,"udhr-en"
6767.038943915481,"s008",f,5,1,"udhr-en"
6623.888265840636,"s008",f,5,1,"udhr-en"
520.2051991864777,"s008",f,5,1,"udhr-en"
7606.662921319147,"s008",f,5,1,"udhr-en"
5285.603690795102,"s008",f,5,1,"udhr-en"
7613.908054871719,"s008",f,5,1,"udhr-en"
6834.692611331361,"s008",f,5,1,"udhr-l1"
6790.2208092824385,"s008",f,5,1,"udhr-l1"
5342.249415128387,"s008",f,5,1,"udhr-l1"
7347.008812880298,"s008",f,5,1,"udhr-l1"
4527.26214113773,"s008",f,5,1,"udhr-l1"
4070.5463958129867,"s008",f,5,1,"udhr-l1"
4137.563187875084,"s008",f,5,1,"udhr-l1"
7898.510214617409,"s008",f,5,1,"udhr-l1"
6509.310942908592,"s008",f,5,1,"udhr-l1"
7958.533982951276,"s008",f,5,1,"udhr-l1"
6087.850976897455,"s008",f,5,1,"udhr-l1"
3514.225868804823,"s008",f,5,1,"udhr-l1"
5804.581407901844,"s008",f,5,1,"udhr-l1"
4728.234220641921,"s008",f,5,1,"udhr-l1"
1670.610905659634,"s008",f,5,1,"udhr-l1"
3723.91164981153,"s008",f,5,1,"udhr-l1"
1910.5531077274343,"s008",f,5,1,"udhr-l1"
3897.1194821536023,"s008",f,5,1,"udhr-l1"
4270.088498997894,"s008",f,5,1,"udhr-l1"
3455.5172067807252,"s008",f,5,1,"udhr-l1"
2402.3745525307672,"s008",f,5,1,"udhr-l1"
2548.7261048639416,"s008",f,5,1,"udhr-l1"
6534.435395767806,"s008",f,5,1,"udhr-l1"
4585.411257637186,"s008",f,5,1,"udhr-l1"
4926.976672112173,"s008",f,5,1,"udhr-l1"
4089.7873102109324,"s008",f,5,1,"udhr-l1"
3469.170695079636,"s008",f,5,1,"udhr-l1"
7842.813737586503,"s008",f,5,1,"udhr-l1"
7522.691600218015,"s008",f,5,1,"udhr-l1"
4320.452060142161,"s008",f,5,1,"udhr-l1"
3912.0869213133055,"s008",f,5,1,"udhr-l1"
5039.285570495103,"s008",f,5,1,"udhr-l1"
4605.899516576127,"s008",f,5,1,"udhr-l1"
6800.628018014131,"s008",f,5,1,"udhr-l1"
5668.592363596229,"s008",f,5,1,"udhr-l1"
7179.400913574728,"s008",f,5,1,"udhr-l1"
7062.955814981622,"s008",f,5,1,"udhr-l1"
5743.421671439353,"s008",f,5,1,"udhr-l1"
8295.886645736628,"s009",f,1,1,"informal"
7770.129752640077,"s009",f,1,1,"informal"
6035.747457705617,"s009",f,1,1,"informal"
1394.6899537463441,"s009",f,1,1,"informal"
4599.2748189061485,"s009",f,1,1,"informal"
6607.719633577385,"s009",f,1,1,"informal"
4788.455634929951,"s009",f,1,1,"informal"
3908.146913992231,"s009",f,1,1,"informal"
5391.012712602851,"s009",f,1,1,"informal"
6670.192299301911,"s009",f,1,1,"informal"
5694.034594677182,"s009",f,1,1,"informal"
5270.892619087949,"s009",f,1,1,"informal"
5694.059067979019,"s009",f,1,1,"informal"
4580.881536156119,"s009",f,1,1,"informal"
6368.528766685059,"s009",f,1,1,"informal"
7547.632337814877,"s009",f,1,1,"informal"
5605.123696949551,"s009",f,1,1,"informal"
4226.151368623845,"s009",f,1,1,"l1"
5547.353544985778,"s009",f,1,1,"l1"
5658.007393622868,"s009",f,1,1,"l1"
5812.964490232086,"s009",f,1,1,"l1"
6593.090438812115,"s009",f,1,1,"l1"
5850.600785456826,"s009",f,1,1,"l1"
8764.905692675886,"s009",f,5,1,"informal"
5936.762628384165,"s009",f,5,1,"informal"
8386.558261865255,"s009",f,5,1,"informal"
8394.47079085742,"s009",f,5,1,"informal"
6231.286253143507,"s009",f,5,1,"informal"
7949.067439383746,"s009",f,5,1,"informal"
8702.878855592176,"s009",f,5,1,"informal"
6447.31448856162,"s009",f,5,1,"informal"
4877.726638952486,"s009",f,5,1,"informal"
5937.035609818508,"s009",f,5,1,"informal"
6747.061826664287,"s009",f,5,1,"informal"
6048.201780866305,"s009",f,5,1,"informal"
6447.388212887205,"s009",f,5,1,"informal"
5727.04323868963,"s009",f,5,1,"informal"
6407.63554440548,"s009",f,5,1,"informal"
6381.910327821207,"s009",f,5,1,"informal"
7728.875288611457,"s009",f,5,1,"informal"
5179.095571962118,"s009",f,5,1,"informal"
6465.465311968631,"s009",f,5,1,"informal"
5746.990205239668,"s009",f,5,1,"informal"
8293.114882066537,"s009",f,5,1,"informal"
4498.739193000697,"s009",f,5,1,"informal"
6973.732797781522,"s009",f,5,1,"informal"
7739.6517285149375,"s009",f,5,1,"informal"
7511.90136731699,"s009",f,5,1,"informal"
4216.730928345254,"s009",f,5,1,"informal"
6827.6033794390005,"s009",f,5,1,"informal"
5624.075898784887,"s009",f,5,1,"informal"
7468.285001788379,"s009",f,5,1,"informal"
6119.295802587328,"s009",f,5,1,"l1"
4024.4983663026514,"s009",f,5,1,"l1"
5549.324580064602,"s009",f,5,1,"l1"
6656.12235569406,"s009",f,5,1,"l1"
6396.7420604848385,"s009",f,5,1,"l1"
6183.822502567883,"s009",f,5,1,"l1"
4244.831161217736,"s009",f,5,1,"l1"
6115.074859181711,"s009",f,5,1,"l1"
5512.809064778544,"s009",f,5,1,"l1"
5991.847770406607,"s009",f,5,1,"l1"
6149.034846911047,"s009",f,5,1,"l1"
5250.304593027663,"s009",f,5,1,"l1"
7129.445430602465,"s009",f,5,1,"l1"
720.4363170983431,"s009",f,5,1,"l1"
5310.704427960965,"s009",f,5,1,"udhr-en"
6600.246459188717,"s009",f,5,1,"udhr-en"
7510.1107046935795,"s009",f,5,1,"udhr-en"
5571.585383243286,"s009",f,5,1,"udhr-en"
5511.8096541415,"s009",f,5,1,"udhr-en"
7669.890137931269,"s009",f,5,1,"udhr-en"
5092.497818498195,"s009",f,5,1,"udhr-en"
6110.569926481483,"s009",f,5,1,"udhr-en"
7077.450948138655,"s009",f,5,1,"udhr-en"
5822.8896607661645,"s009",f,5,1,"udhr-en"
6682.099530299331,"s009",f,5,1,"udhr-en"
7165.259242214422,"s009",f,5,1,"udhr-en"
6639.580709622715,"s009",f,5,1,"udhr-en"
5611.639626618369,"s009",f,5,1,"udhr-en"
6886.875166176628,"s009",f,5,1,"udhr-en"
6740.103797406221,"s009",f,5,1,"udhr-en"
4680.113650256563,"s009",f,5,1,"udhr-en"
6058.640523989559,"s009",f,5,1,"udhr-en"
5707.095837981941,"s009",f,5,1,"udhr-en"
4713.450191407847,"s009",f,5,1,"udhr-en"
6340.72662966816,"s009",f,5,1,"udhr-en"
6214.021136053066,"s009",f,5,1,"udhr-l1"
7221.420093968406,"s009",f,5,1,"udhr-l1"
8317.664066383259,"s009",f,5,1,"udhr-l1"
5855.048763540271,"s009",f,5,1,"udhr-l1"
7003.20119478329,"s009",f,5,1,"udhr-l1"
5762.411915710266,"s009",f,5,1,"udhr-l1"
6759.176615509305,"s009",f,5,1,"udhr-l1"
6859.139777529575,"s009",f,5,1,"udhr-l1"
2681.797209175957,"s009",f,5,1,"udhr-l1"
6128.146324454979,"s009",f,5,1,"udhr-l1"
6214.331759954667,"s009",f,5,1,"udhr-l1"
6694.866540840639,"s009",f,5,1,"udhr-l1"
7201.21776661343,"s009",f,5,1,"udhr-l1"
5897.85363725472,"s009",f,5,1,"udhr-l1"
4305.609258069288,"s009",f,5,1,"udhr-l1"
6221.018887757049,"s009",f,5,1,"udhr-l1"
300.8123574656283,"s009",f,5,1,"udhr-l1"
7259.417498027961,"s009",f,5,1,"udhr-l1"
5419.8627132959655,"s009",f,5,1,"udhr-l1"
8238.379236841627,"s009",f,5,1,"udhr-l1"
5209.417282937139,"s009",f,5,1,"udhr-l1"
672.3537913663355,"s009",f,5,1,"udhr-l1"
5143.164374195698,"s009",f,5,1,"udhr-l1"
4329.391055853512,"s009",f,5,1,"udhr-l1"
6848.645939941714,"s009",f,5,1,"udhr-l1"
6485.1805855911625,"s009",f,5,1,"udhr-l1"
8603.704182052124,"s009",f,5,1,"udhr-l1"
5236.812081467194,"s013",m,1,1,"l1"
4436.154969640172,"s013",m,1,1,"l1"
3385.8501041616296,"s013",m,1,1,"l1"
3990.007851513004,"s013",m,1,1,"l1"
4448.097369540889,"s013",m,1,1,"l1"
3739.6065907122775,"s013",m,1,1,"l1"
5012.841671213344,"s013",m,1,1,"l1"
3201.341496879801,"s013",m,1,1,"l1"
4377.629929858046,"s013",m,1,1,"l1"
2702.0804461985927,"s013",m,1,1,"l1"
4397.350585067733,"s013",m,1,1,"l1"
1586.9582008781867,"s013",m,1,1,"l1"
1194.4565699074772,"s013",m,1,1,"l1"
3667.8842503417814,"s013",m,1,1,"l1"
4002.9648715117864,"s013",m,1,1,"l1"
2722.958116204711,"s013",m,1,1,"l1"
2680.571000153188,"s013",m,1,1,"l1"
4000.9636153414694,"s013",m,1,1,"l1"
4482.067199300951,"s013",m,1,1,"l1"
2701.001010177109,"s013",m,1,1,"l1"
4365.099290908219,"s013",m,1,1,"l1"
2789.4868670155274,"s013",m,1,1,"l1"
2770.3749654045264,"s013",m,1,1,"l1"
3333.715990042898,"s013",m,1,1,"l1"
2596.645333040479,"s013",m,1,1,"l1"
4059.2574925431063,"s013",m,1,1,"l1"
5421.407025014917,"s013",m,1,1,"l1"
3974.809492753607,"s013",m,1,1,"l1"
3877.6134043774023,"s013",m,1,1,"l1"
3719.0653616012314,"s013",m,1,1,"l1"
4832.817652661621,"s013",m,1,1,"l1"
3513.547242888429,"s013",m,1,1,"l1"
3819.2869441148764,"s013",m,1,1,"l1"
4226.337010097377,"s013",m,1,1,"l1"
3849.2712743723196,"s013",m,1,1,"l1"
4962.162883515282,"s013",m,1,1,"l1"
6928.425788522653,"s013",m,5,1,"informal"
6574.353400341487,"s013",m,5,1,"informal"
5291.391970663566,"s013",m,5,1,"informal"
6023.458532474922,"s013",m,5,1,"informal"
8440.603928075569,"s013",m,5,1,"informal"
5777.542479004922,"s013",m,5,1,"informal"
5597.248756027216,"s013",m,5,1,"informal"
5538.209097155193,"s013",m,5,1,"informal"
6201.032298199553,"s013",m,5,1,"informal"
8269.924546662387,"s013",m,5,1,"informal"
6224.054020974076,"s013",m,5,1,"informal"
6682.603732436752,"s013",m,5,1,"informal"
6219.861026141289,"s013",m,5,1,"informal"
7682.274256635481,"s013",m,5,1,"informal"
5277.882118761787,"s013",m,5,1,"informal"
5795.561694534285,"s013",m,5,1,"informal"
5521.924854001322,"s013",m,5,1,"informal"
9096.622056647642,"s013",m,5,1,"informal"
6354.421375995357,"s013",m,5,1,"informal"
5488.701261145654,"s013",m,5,1,"informal"
7316.685584232646,"s013",m,5,1,"informal"
4713.243303271133,"s013",m,5,1,"informal"
6430.729322788052,"s013",m,5,1,"informal"
5947.378974356347,"s013",m,5,1,"informal"
7271.2983686770895,"s013",m,5,1,"informal"
3021.5073479499674,"s013",m,5,1,"informal"
5533.699127734968,"s013",m,5,1,"informal"
6795.677343171564,"s013",m,5,1,"informal"
6531.6814402648015,"s013",m,5,1,"informal"
6390.774278026451,"s013",m,5,1,"informal"
8127.917420571214,"s013",m,5,1,"informal"
9146.90795707147,"s013",m,5,1,"informal"
6126.546308839404,"s013",m,5,1,"informal"
6888.468363863281,"s013",m,5,1,"informal"
4914.747357439642,"s013",m,5,1,"informal"
6122.344179654403,"s013",m,5,1,"informal"
7940.200068125928,"s013",m,5,1,"informal"
5475.122026739985,"s013",m,5,1,"informal"
5968.087880342469,"s013",m,5,1,"informal"
6558.169318014512,"s013",m,5,1,"informal"
4977.987635470617,"s013",m,5,1,"l1"
3622.240121701469,"s013",m,5,1,"l1"
3823.0899302969183,"s013",m,5,1,"l1"
4397.729034488155,"s013",m,5,1,"l1"
5120.999956000159,"s013",m,5,1,"l1"
4873.963260905991,"s013",m,5,1,"l1"
3409.7438065242136,"s013",m,5,1,"l1"
5446.030600613582,"s013",m,5,1,"l1"
4696.46238985866,"s013",m,5,1,"l1"
5213.7090932306855,"s013",m,5,1,"l1"
5049.66957664023,"s013",m,5,1,"l1"
2902.9528364014795,"s013",m,5,1,"l1"
6147.174137377467,"s013",m,5,1,"l1"
3330.5126403297686,"s013",m,5,1,"l1"
4951.052584517798,"s013",m,5,1,"l1"
9397.940330303847,"s013",m,5,1,"l1"
4335.476620335752,"s013",m,5,1,"l1"
4228.196616475948,"s013",m,5,1,"l1"
5733.045942072851,"s013",m,5,1,"l1"
4022.898518723431,"s013",m,5,1,"l1"
5082.320386635372,"s013",m,5,1,"l1"
5604.184222552109,"s013",m,5,1,"l1"
4227.618286435402,"s013",m,5,1,"l1"
4861.37971482634,"s013",m,5,1,"l1"
4522.434770978937,"s013",m,5,1,"l1"
4928.6750268374635,"s013",m,5,1,"l1"
4793.523157074414,"s013",m,5,1,"l1"
4685.547846032198,"s013",m,5,1,"l1"
4853.6538155417975,"s013",m,5,1,"l1"
7286.676770932615,"s013",m,5,1,"l1"
4788.197900040741,"s013",m,5,1,"l1"
4317.148077201739,"s013",m,5,1,"l1"
3306.494720177434,"s013",m,5,1,"l1"
4862.217347489343,"s013",m,5,1,"l1"
2060.840985933082,"s013",m,5,1,"l1"
4521.953918254431,"s013",m,5,1,"l1"
4333.123512610821,"s013",m,5,1,"l1"
4832.57568257646,"s013",m,5,1,"l1"
3457.006190424386,"s013",m,5,1,"l1"
4438.333248049752,"s013",m,5,1,"l1"
4143.951843986012,"s013",m,5,1,"l1"
5178.218355898931,"s013",m,5,1,"l1"
4996.487186001293,"s013",m,5,1,"l1"
4720.405291777006,"s013",m,5,1,"l1"
3571.283905682396,"s013",m,5,1,"l1"
4190.69747038035,"s013",m,5,1,"l1"
4456.24344147454,"s013",m,5,1,"l1"
4346.624472810464,"s013",m,5,1,"udhr-en"
6319.66814525657,"s013",m,5,1,"udhr-en"
4361.114650549231,"s013",m,5,1,"udhr-en"
6311.631930926445,"s013",m,5,1,"udhr-en"
4872.9722911782355,"s013",m,5,1,"udhr-en"
5584.801557375775,"s013",m,5,1,"udhr-en"
5282.402826592689,"s013",m,5,1,"udhr-en"
4725.9320560324495,"s013",m,5,1,"udhr-en"
5214.699010426683,"s013",m,5,1,"udhr-en"
5732.317117878581,"s013",m,5,1,"udhr-en"
7569.115933130001,"s013",m,5,1,"udhr-en"
6151.801646831177,"s013",m,5,1,"udhr-en"
5182.342678830943,"s013",m,5,1,"udhr-en"
5597.035258813232,"s013",m,5,1,"udhr-en"
5803.3734739347055,"s013",m,5,1,"udhr-en"
5112.54473255241,"s013",m,5,1,"udhr-en"
5628.41202117127,"s013",m,5,1,"udhr-en"
6026.968291520687,"s013",m,5,1,"udhr-en"
5563.030606428372,"s013",m,5,1,"udhr-en"
6766.394116202869,"s013",m,5,1,"udhr-en"
5535.789425320808,"s013",m,5,1,"udhr-en"
6248.798623457466,"s013",m,5,1,"udhr-en"
5164.778339209044,"s013",m,5,1,"udhr-en"
6068.192803338135,"s013",m,5,1,"udhr-en"
5761.537690545656,"s013",m,5,1,"udhr-en"
6675.588369582567,"s013",m,5,1,"udhr-en"
5383.44253793567,"s013",m,5,1,"udhr-en"
7077.734058822047,"s013",m,5,1,"udhr-en"
6580.61915310306,"s013",m,5,1,"udhr-en"
266.34053826864874,"s013",m,5,1,"udhr-en"
6645.864036496442,"s013",m,5,1,"udhr-en"
5518.579931223426,"s013",m,5,1,"udhr-en"
6548.452448662359,"s013",m,5,1,"udhr-en"
7280.379821530635,"s013",m,5,1,"udhr-en"
6362.517055443326,"s013",m,5,1,"udhr-l1"
3064.6217768583197,"s013",m,5,1,"udhr-l1"
5872.067863627889,"s013",m,5,1,"udhr-l1"
3742.852534056396,"s013",m,5,1,"udhr-l1"
5253.576562309211,"s013",m,5,1,"udhr-l1"
3280.2539829029697,"s013",m,5,1,"udhr-l1"
5152.757789501994,"s013",m,5,1,"udhr-l1"
8774.668822188683,"s013",m,5,1,"udhr-l1"
5522.045648421575,"s013",m,5,1,"udhr-l1"
4688.220900072821,"s013",m,5,1,"udhr-l1"
3742.523623724736,"s013",m,5,1,"udhr-l1"
4566.315238368414,"s013",m,5,1,"udhr-l1"
5052.686660282033,"s013",m,5,1,"udhr-l1"
3383.0930951362484,"s013",m,5,1,"udhr-l1"
4869.735843293942,"s013",m,5,1,"udhr-l1"
5656.086801393638,"s013",m,5,1,"udhr-l1"
4574.520018529478,"s013",m,5,1,"udhr-l1"
3679.239819588063,"s013",m,5,1,"udhr-l1"
5937.524923676987,"s013",m,5,1,"udhr-l1"
4370.6679158830075,"s013",m,5,1,"udhr-l1"
5119.039793099392,"s013",m,5,1,"udhr-l1"
3626.2606323554933,"s013",m,5,1,"udhr-l1"
7239.881668098865,"s013",m,5,1,"udhr-l1"
5507.904324163353,"s013",m,5,1,"udhr-l1"
5886.789932249764,"s013",m,5,1,"udhr-l1"
7348.889307538657,"s013",m,5,1,"udhr-l1"
5996.131799765785,"s013",m,5,1,"udhr-l1"
5475.92514540717,"s013",m,5,1,"udhr-l1"
7097.95633610257,"s013",m,5,1,"udhr-l1"
5427.718804296936,"s013",m,5,1,"udhr-l1"
7451.381427178338,"s015",f,1,1,"informal"
7437.0205686633235,"s015",f,1,1,"informal"
3416.210377606263,"s015",f,1,1,"informal"
6590.3899713352375,"s015",f,1,1,"informal"
3827.5974082795115,"s015",f,1,1,"informal"
3996.5986866618637,"s015",f,1,1,"informal"
5711.397550582791,"s015",f,1,1,"informal"
6415.6873842001005,"s015",f,1,1,"informal"
